head,relation,tail,trigger,source,score,chapter,sentence
活动机翼,has_value,15度,numeric,numeric,0.780,第7章单-双折叠翼变体飞行器总体设计方法研究,仍以RQ-4A为原准机，根据4.4节中的研究结果，将活动机翼副翼最大上偏角度限制为15度，其中5度用于控制活动机翼的公转和自转，10度用于活动机翼升力的卸载，且固定机翼的副翼不进行升力补偿，结合4.4节中的计算结果，可以进一步计算得到活动机翼的副翼不同面积占比时飞机的变体包线。
活动机翼,has_value,3200N·m,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,以RQ-4A为原准机的单-双折叠翼变体飞行器，若在3000m高度和400km/h速度下变体，当活动机翼处于内侧副翼偏转15度，外侧副翼偏转5度的极限偏转情形时，活动机翼的总阻力约为900N，两侧不平衡阻力产生的力矩为1150N·m，若连杆的铰链位置设置在45%弦长处，并假设活动机翼重心位于铰链处，则活动机翼产生的扭转力矩约为3200N·m，当双翼构型下，上下机翼间距取一倍平均弦长时，连杆的长度约4.5m。
活动机翼,has_value,800kg,numeric,numeric,0.780,第4章单-双折叠翼变体飞行器的气动特性研究,若考虑在3000m高度和400km/h速度下变体，飞机机身和固定机翼的重量为10000kg，每个活动机翼的重量为800kg，活动机翼的副翼面积占比为20%。
活动机翼,has_value,900N,numeric,numeric,0.780,第4章单-双折叠翼变体飞行器的气动特性研究,考虑活动机翼内侧副翼上偏15度，外侧副翼上偏5度的极限偏转情况，俯仰力矩参考点取45%弦长位置，计算了活动机翼所产生的力和力矩，计算结果表明，在极限偏转的工况下，活动机翼向连杆传递的阻力约为900N，不对称阻力产生的扭转力矩约1150N·m，副翼偏转产生的俯仰力矩约为3200N·m。
滚转扰动力矩,has_value,20000N·m,numeric,numeric,0.780,第5章单-双折叠翼变体飞行器的动力学和控制研究,这里假设两侧连杆的最大拉力为活动机翼重力的50%，则在极端不对称情况下，该最大滚转扰动力矩约为20000N·m。
续航时间,has_value,100%,numeric,numeric,0.780,第8章单-双折叠翼变体飞行器的原理验证研究,原理验证机在单翼和双翼构型下的续航性能比较（纵坐标为单位电量下飞机的续航时间，单翼构型在12m/s空速时飞机的续航时间被设为100%）表明，由于原理验证机的起落架和机身顶部翼台桁架部分未进行整流处理，产生了较多的涡流阻力，导致其全机的零升阻力较高，降低了大展弦比带来的减阻效果，但单翼构型相较于双翼构型仍表现出了较强的续航优势。
翼展,has_value,20m,numeric,numeric,0.780,第7章单-双折叠翼变体飞行器总体设计方法研究,以“全球鹰”无人机为原准机，在机翼面积、机身和发动机参数不变的情况下，将起降翼展限制为20m，并分别按单-双折叠翼变体布局、常规单翼布局和连接翼布局设计了3架飞机。
翼展,has_value,20米,numeric,numeric,0.780,第2章大展弦比变展长变体飞行器设计规律研究,当飞机的起降翼展被限制在20米，且忽略变体机构的增重时，变体RQ-4A的航程在20000km左右，相较于翼展同样限制为20米的RQ-4A原准机航程增加了一倍以上，当变体的增重为全机的3%-5%最大起飞重量时，变体RQ-4A的航程仍然十分可观；
自转角,has_value,90度,numeric,numeric,0.780,第5章单-双折叠翼变体飞行器的动力学和控制研究,同时，可以注意到，当机翼的自转角为90度时，气动力的方向与活动机翼公转的方向垂直，副翼偏转将不能产生驱动机翼公转的控制力矩。
航程,has_value,20000km,numeric,numeric,0.780,第2章大展弦比变展长变体飞行器设计规律研究,当飞机的起降翼展被限制在20米，且忽略变体机构的增重时，变体RQ-4A的航程在20000km左右，相较于翼展同样限制为20米的RQ-4A原准机航程增加了一倍以上，当变体的增重为全机的3%-5%最大起飞重量时，变体RQ-4A的航程仍然十分可观；
连杆,has_value,0.8m,numeric,numeric,0.780,第8章单-双折叠翼变体飞行器的原理验证研究,原理验证机在双翼状态下为上下双翼式布局，根据第4章和第7章中的研究结论，双翼状态上下翼间距取1倍机翼平均弦长（0.3m），活动机翼（上翼）和固定机翼（下翼）间连杆长度为0.8m，连杆与活动机翼连接点位于活动机翼中心处，连杆与固定机翼连接点位于距离固定机翼外侧0.05m处。
连杆,has_value,120kg,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,连杆被设计为厚翼型的形状，材料为结构钢，连杆的重量被限制为120kg，即全球鹰最大起飞重量的1%，当连杆的尺寸增加时，连杆的壁厚会相应减少，以保持重量不变。
连杆,has_value,3200N·m,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,连杆上的最大扭矩约为3200N·m，且扭矩主要来自活动机翼的升力产生的扭矩。
连杆,has_value,600克,numeric,numeric,0.780,第8章单-双折叠翼变体飞行器的原理验证研究,其中连杆和铰链的总重量仅为600克左右。
连杆,has_value,7000N·m,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,计算表明，在整个变体过程中，连杆上的最大弯矩约为7000N·m，且弯矩主要来自于活动机翼的阻力所产生的弯矩；
连杆,has_value,70MPa,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,在计算前，可以首先校核连杆的最大应力，若将连杆设计为120kg重的实心圆杆，则该连杆的直径约0.072m，在上述最大弯矩和最大扭矩作用下，连杆的最大正应力和剪切应力分别为70MPa和195MPa，远小于飞机中常用的M300起落架钢的许用应力。
阻力,has_value,1150N·m,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,以RQ-4A为原准机的单-双折叠翼变体飞行器，若在3000m高度和400km/h速度下变体，当活动机翼处于内侧副翼偏转15度，外侧副翼偏转5度的极限偏转情形时，活动机翼的总阻力约为900N，两侧不平衡阻力产生的力矩为1150N·m，若连杆的铰链位置设置在45%弦长处，并假设活动机翼重心位于铰链处，则活动机翼产生的扭转力矩约为3200N·m，当双翼构型下，上下机翼间距取一倍平均弦长时，连杆的长度约4.5m。
活动机翼,less_than_value,45%,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,根据第4章的结论，活动机翼的气动中心在25%弦长左右的位置，副翼偏转引起的气动力增量中心在45%弦长左右位置，则连杆与活动机翼的连接点布置在略小于45%弦长附近的位置，有利于减少这一扭转力矩。
扰动力矩,depends_on,连杆,取决于,trigger,0.770,第5章单-双折叠翼变体飞行器的动力学和控制研究,变体产生的滚转扰动力矩情况较为复杂，该扰动力矩主要取决于连杆的拉力，而连杆的拉力又要取决于变体过程中活动机翼的升力，如果对活动机翼的升力控制足够精准，则连杆的拉力可以控制在较小的水平。
升力系数,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.770,第4章单-双折叠翼变体飞行器的气动特性研究,综合以上讨论可以看出，双翼的最大升力系数相较于常规单翼有一定损失，当上机翼处于下机翼斜前方时，损失的最大升力系数较少，在其余位置，损失的升力系数则较多。
展弦比,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.770,第3章单-双折叠翼变体飞行器概念的发展和完善,在巡航状态下，固定机翼和活动机翼组成大展弦比单翼布局，此时飞机具有较好的巡航升阻比。
折叠翼,discussed_in,第5章单-双折叠翼变体飞行器的动力学和控制研究,chapter_membership,chapter,0.770,第5章单-双折叠翼变体飞行器的动力学和控制研究,本章首先建立了变体的2自由度动力学方程和全机的10自由度动力学方程，并根据其动力学方程，进一步分析明确单-双折叠翼变体的动力学特性，讨论和研究单-双折叠翼变体的控制策略；
气动力驱动变体,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.770,第3章单-双折叠翼变体飞行器概念的发展和完善,在本章中，将首先详尽阐述单-双折叠翼变体的变体方式和气动力驱动变体的控制方式。
诱导阻力,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.770,第4章单-双折叠翼变体飞行器的气动特性研究,上世纪二三十年代起，普朗特、芒克等人根据早期的薄翼理论和升力线理论，建立了一般性的双翼气动理论，发展了双翼布局的升力计算方法和诱导阻力计算方法。
抗风能力,develops,气动力驱动,发展和完善,trigger,0.760,第9章总结与展望,面对大展弦比飞行器对起降场地要求高，抗风能力差的问题，发展和完善了气动力驱动的单-双折叠翼变体的新概念，在具备50%变展长能力的同时，气动力驱动变体的方式极大降低了变体所需要付出的各方面代价，在多个方面优于现有的变展长变体飞行器。
机身,transforms_to,偏航力矩,转化为,trigger,0.760,第5章单-双折叠翼变体飞行器的动力学和控制研究,对于单-双折叠翼变体飞行器来说，两侧机翼的变体将产生额外的扰动力和扰动力矩，并以拉力、弯矩、扭矩的形式，通过连杆传递给固定机翼和机身，进而转化为偏航力矩、俯仰力矩和滚转力矩，影响飞机的安定性。
RQ-4A,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究,chapter_membership,chapter,0.750,第2章大展弦比变展长变体飞行器设计规律研究,在本节中，将以RQ-4A“全球鹰”无人机为例，进一步开展讨论。
升力中心,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.750,第4章单-双折叠翼变体飞行器的气动特性研究,除了升力和阻力，还需要关注变体过程中飞机升力中心和气动中心的变化情况，机翼弦向的压力中心和气动中心的变化情况将影响到变体过程中飞机的俯仰安定性，活动机翼展向的压力中心变化则会影响到活动机翼的自转。
单-双折叠翼变体飞行器,discussed_in,第9章总结与展望,chapter_membership,chapter,0.750,第9章总结与展望,本文主要开展了一种新概念的单-双折叠翼变体飞行器研究。
单翼构型,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.750,第4章单-双折叠翼变体飞行器的气动特性研究,当上机翼位于下机翼正上方时，双翼失速的同步性最好，由于上下机翼的最大升力系数均较低，双翼整体的最大升力系数仍低于单翼构型。
