head,relation,tail,trigger,source,score,chapter,sentence
连杆,has_value,120kg,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,连杆被设计为厚翼型的形状，材料为结构钢，连杆的重量被限制为120kg，即全球鹰最大起飞重量的1%，当连杆的尺寸增加时，连杆的壁厚会相应减少，以保持重量不变。
连杆,has_value,3200N·m,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,连杆上的最大扭矩约为3200N·m，且扭矩主要来自活动机翼的升力产生的扭矩。
连杆,has_value,600克,numeric,numeric,0.780,第8章单-双折叠翼变体飞行器的原理验证研究,其中连杆和铰链的总重量仅为600克左右。
连杆,has_value,7000N·m,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,计算表明，在整个变体过程中，连杆上的最大弯矩约为7000N·m，且弯矩主要来自于活动机翼的阻力所产生的弯矩；
连杆,has_value,70MPa,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,在计算前，可以首先校核连杆的最大应力，若将连杆设计为120kg重的实心圆杆，则该连杆的直径约0.072m，在上述最大弯矩和最大扭矩作用下，连杆的最大正应力和剪切应力分别为70MPa和195MPa，远小于飞机中常用的M300起落架钢的许用应力。
连杆长度,has_value,0.8m,numeric,numeric,0.780,第8章单-双折叠翼变体飞行器的原理验证研究,原理验证机在双翼状态下为上下双翼式布局，根据第4章和第7章中的研究结论，双翼状态上下翼间距取1倍机翼平均弦长（0.3m），活动机翼（上翼）和固定机翼（下翼）间连杆长度为0.8m，连杆与活动机翼连接点位于活动机翼中心处，连杆与固定机翼连接点位于距离固定机翼外侧0.05m处。
阻力,has_value,1150N·m,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,以RQ-4A为原准机的单-双折叠翼变体飞行器，若在3000m高度和400km/h速度下变体，当活动机翼处于内侧副翼偏转15度，外侧副翼偏转5度的极限偏转情形时，活动机翼的总阻力约为900N，两侧不平衡阻力产生的力矩为1150N·m，若连杆的铰链位置设置在45%弦长处，并假设活动机翼重心位于铰链处，则活动机翼产生的扭转力矩约为3200N·m，当双翼构型下，上下机翼间距取一倍平均弦长时，连杆的长度约4.5m。
变体,less_than_value,10%,numeric,numeric,0.780,第2章大展弦比变展长变体飞行器设计规律研究,结合以上两点，在缩减50%起降翼展的情况下，当变体机构增重不超过10%最大起飞重量，变体机构的容积侵占不大于2000L时，可以取得较好的航程收益。
活动机翼,less_than_value,45%,numeric,numeric,0.780,第6章单-双折叠翼变体飞行器的结构机构设计研究,根据第4章的结论，活动机翼的气动中心在25%弦长左右的位置，副翼偏转引起的气动力增量中心在45%弦长左右位置，则连杆与活动机翼的连接点布置在略小于45%弦长附近的位置，有利于减少这一扭转力矩。
扰动力矩,depends_on,连杆,取决于,trigger,0.770,第5章单-双折叠翼变体飞行器的动力学和控制研究,变体产生的滚转扰动力矩情况较为复杂，该扰动力矩主要取决于连杆的拉力，而连杆的拉力又要取决于变体过程中活动机翼的升力，如果对活动机翼的升力控制足够精准，则连杆的拉力可以控制在较小的水平。
1倍弦长,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.770,第4章单-双折叠翼变体飞行器的气动特性研究,若将上机翼和下机翼分别来看，当上机翼在下机翼前方1倍弦长左右位置，上下翼间距1倍弦长以内时，上机翼的升力线斜率将大幅度提高，同时下机翼的升力线斜率将大幅度降低；
双翼机,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.770,第4章单-双折叠翼变体飞行器的气动特性研究,双翼机在二十世纪三十年代前一直在飞机中占据主导地位。
失速,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.770,第4章单-双折叠翼变体飞行器的气动特性研究,当下机翼在前时，双翼失速的同步性略好，但最大升力系数较低；
气动力驱动变体,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.770,第3章单-双折叠翼变体飞行器概念的发展和完善,在本章中，将首先详尽阐述单-双折叠翼变体的变体方式和气动力驱动变体的控制方式。
气动力矩,affects,变体,关系到,trigger,0.760,第4章单-双折叠翼变体飞行器的气动特性研究,一方面，在变体过程中，副翼偏转是否能够提供足够的气动力和气动力矩，直接关系到变体的成功与否；
抗风能力,develops,气动力驱动,发展和完善,trigger,0.760,第9章总结与展望,面对大展弦比飞行器对起降场地要求高，抗风能力差的问题，发展和完善了气动力驱动的单-双折叠翼变体的新概念，在具备50%变展长能力的同时，气动力驱动变体的方式极大降低了变体所需要付出的各方面代价，在多个方面优于现有的变展长变体飞行器。
机翼,located_at,单翼,处于,trigger,0.760,第6章单-双折叠翼变体飞行器的结构机构设计研究,在变体的开始和结束阶段，即机翼处于单翼或双翼构型时，活动机翼的变形会使活动机翼端面与固定机翼端面或机身之间存在一定错位，该错位将影响活动机翼的固定锁定，当活动机翼内侧端面的向后总变形量较小时，错位量较少，可以通过导向机构等克服，当该变形量过大时，错位量过大，活动机翼将难以锁定。
机身,transforms_to,偏航力矩,转化为,trigger,0.760,第5章单-双折叠翼变体飞行器的动力学和控制研究,对于单-双折叠翼变体飞行器来说，两侧机翼的变体将产生额外的扰动力和扰动力矩，并以拉力、弯矩、扭矩的形式，通过连杆传递给固定机翼和机身，进而转化为偏航力矩、俯仰力矩和滚转力矩，影响飞机的安定性。
RQ-4A,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究,chapter_membership,chapter,0.750,第2章大展弦比变展长变体飞行器设计规律研究,在本节中，将以RQ-4A“全球鹰”无人机为例，进一步开展讨论。
单-双折叠翼变体飞行器,discussed_in,第9章总结与展望,chapter_membership,chapter,0.750,第9章总结与展望,本文主要开展了一种新概念的单-双折叠翼变体飞行器研究。
单翼构型,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.750,第4章单-双折叠翼变体飞行器的气动特性研究,当上机翼位于下机翼正上方时，双翼失速的同步性最好，由于上下机翼的最大升力系数均较低，双翼整体的最大升力系数仍低于单翼构型。
展弦比,discussed_in,第3章单-双折叠翼变体飞行器概念的发展和完善,chapter_membership,chapter,0.750,第3章单-双折叠翼变体飞行器概念的发展和完善,在从双翼构型到单翼构型的变体过程中，两个活动机翼首先与机身解除固定，随后向上向外运动，带动连杆向外旋转，直到活动机翼与固定机翼端面对接，活动机翼与固定机翼通过相应的固定锁定机构固连在一起，最终成为一架大展弦比单翼机；
攻角,discussed_in,第6章单-双折叠翼变体飞行器的结构机构设计研究,chapter_membership,chapter,0.750,第6章单-双折叠翼变体飞行器的结构机构设计研究,当活动机翼处于变体中的最高点时，连杆弯曲引起的变形体现为连杆整体的向后移动，并使机翼攻角产生小幅的增加。
最大起飞重量,discussed_in,第2章大展弦比变展长变体飞行器设计规律研究,chapter_membership,chapter,0.750,第2章大展弦比变展长变体飞行器设计规律研究,ACADO中的所有模块通过一个公用的数据块进行数据交互，并以飞机的最大起飞重量为目标进行迭代求解，每一个迭代循环都对飞机所有性能参数进行一次运算和更新，直到最大起飞重量收敛，计算停止。
翼台,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究,chapter_membership,chapter,0.750,第8章单-双折叠翼变体飞行器的原理验证研究,原理验证机的机身长度约1m，宽度0.12m，机身顶部通过碳纤维桁架安装了一段厚翼型形状的翼台，该翼台用于在双翼构型下固定活动机翼。
航程,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.750,第7章单-双折叠翼变体飞行器总体设计方法研究,2）在现有大展弦比飞行器的基础上，通过单-双折叠翼变体，扩展一倍巡航翼展，在飞机起降翼展不变的情况下，增大机翼的面积和展弦比，提高飞机的最大起飞重量和巡航升阻比，进而提升飞机的载荷和航程，增大机翼面积也可以提高飞机的巡航高度，扩展飞行包线。
诱导阻力,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.750,第4章单-双折叠翼变体飞行器的气动特性研究,机翼的展向流动将降低飞机的升力系数，并产生诱导阻力。
起降翼展,discussed_in,第7章单-双折叠翼变体飞行器总体设计方法研究,chapter_membership,chapter,0.750,第7章单-双折叠翼变体飞行器总体设计方法研究,1）在现有大展弦比飞行器的基础上，通过单-双折叠翼变体，缩减一半起降翼展，在飞机巡航性能不变的情况下，减少对于起降场地的空间要求，增强飞机的抗风性能、过载性能和操纵性能。
非定常效应,discussed_in,第4章单-双折叠翼变体飞行器的气动特性研究,chapter_membership,chapter,0.750,第4章单-双折叠翼变体飞行器的气动特性研究,变体过程中飞机的气动力特性也发生非线性变化，并伴随着非定常效应；
飞行控制,discussed_in,第8章单-双折叠翼变体飞行器的原理验证研究,chapter_membership,chapter,0.750,第8章单-双折叠翼变体飞行器的原理验证研究,3）飞行性能：综合考虑到试飞场地条件和变体过程中飞行控制的要求，巡航速度在15m/s左右，起飞速度为10-12m/s。
变体,generates,滚转扰动力矩,产生,trigger,0.750,第5章单-双折叠翼变体飞行器的动力学和控制研究,变体产生的滚转扰动力矩情况较为复杂，该扰动力矩主要取决于连杆的拉力，而连杆的拉力又要取决于变体过程中活动机翼的升力，如果对活动机翼的升力控制足够精准，则连杆的拉力可以控制在较小的水平。
机翼,generates,流动分离区,产生,trigger,0.750,第4章单-双折叠翼变体飞行器的气动特性研究,当上机翼和下机翼距离过近，后失速的机翼会处在先失速的机翼产生的流动分离区内，进而使失速提前，当下机翼在前时，这种情况更容易发生；
